#! FIELDS phi1 phi2 file.free uncertainty
#! SET sample_size 250000
#! SET effective_sample_size 47.8697
#! SET blocks_num 10
#! SET blocks_effective_num 3.06449
#! SET min_phi1 -3.14159
#! SET max_phi1 3.14159
#! SET nbins_phi1 150
#! SET periodic_phi1 true
#! SET min_phi2 -3.14159
#! SET max_phi2 3.14159
#! SET nbins_phi2 150
#! SET periodic_phi2 true
   -3.141593    -0.822296     30.839915     7.769925
   -3.141593    -0.780127     31.830238     8.153823
   -3.141593    -0.737958     32.854888     8.445782
   -3.141593    -0.695789     33.914851     8.695525
   -3.141593    -0.653620     35.012938     8.974570
   -3.141593    -0.611451     36.152935     9.354777
   -3.141593    -0.569282     37.337536     9.885732
   -3.141593    -0.527113     38.565604    10.576017
   -3.141593    -0.484944     39.829649    11.379975
   -3.141593    -0.442775     41.114647    12.193210
   -3.141593    -0.400606     42.399602    12.867704
   -3.141593    -0.358437     43.663009    13.259405
   -3.141593    -0.316268     44.891300    13.297744
   -3.141593    -0.274099     46.085409    13.024863
   -3.141593    -0.231930     47.256974    12.545206
   -3.141593    -0.189761     48.394841    11.827295
   -3.141593    -0.147592     49.312047    10.108263
   -3.141593    -0.105423     49.239202     6.121697
   -3.141593    -0.063254     47.449727     4.486817
   -3.141593    -0.021085     44.779085     4.954110
   -3.141593     0.021085     42.022932     5.151923
   -3.141593     0.063254     39.400516     5.221654
   -3.141593     0.105423     36.956734     5.251419
   -3.141593     0.147592     34.701743     5.263774
   -3.141593     0.189761     32.638379     5.265353
   -3.141593     0.231930     30.767423     5.258293
   -3.141593     0.274099     29.088742     5.242793
   -3.141593     0.316268     27.601519     5.217685
   -3.141593     0.358437     26.304205     5.180371
   -3.141593     0.400606     25.194267     5.126411
   -3.141593     0.442775     24.267733     5.048746
   -3.141593     0.484944     23.518425     4.936568
   -3.141593     0.527113     22.936750     4.773901
   -3.141593     0.569282     22.507894     4.538461
   -3.141593     0.611451     22.209392     4.202484
   -3.141593     0.653620     22.008549     3.739248
   -3.141593     0.695789     21.861453     3.140234
   -3.141593     0.737958     21.716900     2.441966
   -3.141593     0.780127     21.528059     1.742437
   -3.141593     0.822296     21.268491     1.174081
   -3.141593     0.864465     20.941137     0.830139
   -3.141593     0.906634     20.572454     0.691782
   -3.141593     0.948803     20.197865     0.660439
   -3.141593     0.990972     19.849969     0.670439
   -3.141593     1.033141     19.553842     0.702284
   -3.141593     1.075310     19.327171     0.749441
   -3.141593     1.117479     19.182124     0.806504
   -3.141593     1.159648     19.127284     0.868951
   -3.141593     1.201817     19.169160     0.933413
   -3.141593     1.243986     19.313185     0.997068
   -3.141593     1.286155     19.564252     1.057116
   -3.141593     1.328324     19.926851     1.110758
   -3.141593     1.370493     20.404938     1.155499
   -3.141593     1.412662     21.001656     1.189505
   -3.141593     1.454831     21.719042     1.211802
   -3.141593     1.497001     22.557808     1.222289
   -3.141593     1.539170     23.517209     1.221605
   -3.141593     1.581339     24.595012     1.210930
   -3.141593     1.623508     25.787494     1.191808
   -3.141593     1.665677     27.089432     1.166048
   -3.141593     1.707846     28.494046     1.135732
   -3.141593     1.750015     29.992911     1.103244
   -3.141593     1.792184     31.575900     1.071183
   -3.141593     1.834353     33.231283     1.042001
   -3.141593     1.876522     34.946043     1.017429
   -3.141593     1.918691     36.706297     0.998046
   -3.141593     1.960860     38.497461     0.983442
   -3.141593     2.003029     40.303673     0.973020
   -3.141593     2.045198     42.106189     0.966939
   -3.141593     2.087367     43.880658     0.966314
   -3.141593     2.129536     45.591893     0.970952
   -3.141593     2.171705     47.179643     0.971162
   -3.141593     2.213874     48.523568     0.933262
   -3.141593     2.256043     49.407016     0.821092
   -3.141593     2.298212     49.614290     0.725975
   -3.141593     2.340381     49.180826     0.759483
   -3.141593     2.382550     48.366333     0.817048
   -3.141593     2.424719     47.394345     0.846944
   -3.141593     2.466888     46.371059     0.873413
   -3.141593     2.509057     45.328124     0.926749
   -3.141593     2.551226     44.264485     1.031367
   -3.141593     2.593395     43.170980     1.212258
   -3.141593     2.635564     42.045279     1.496368
   -3.141593     2.677733     40.898811     1.899725
   -3.141593     2.719902     39.755230     2.414789
   -3.141593     2.762071     38.643495     3.012462
   -3.141593     2.804240     37.590721     3.651769
   -3.141593     2.846409     36.617832     4.286498
   -3.141593     2.888578     35.737881     4.866706
   -3.141593     2.930748     34.955650     5.337486
   -3.141593     2.972917     34.267362     5.638148
   -3.141593     3.015086     33.660182     5.705720
   -3.141593     3.057255     33.112082     5.488312
   -3.141593     3.099424     32.593698     4.972390
   -3.141593     3.141593     32.074103     4.215865

   -3.099424    -3.141593     31.646650     4.821743
   -3.099424    -3.099424     31.130207     3.856267
   -3.099424    -3.057255     30.579857     2.944924
   -3.099424    -3.015086     30.004243     2.259501
   -3.099424    -2.972917     29.426072     1.878595
   -3.099424    -2.930748     28.872392     1.766652
   -3.099424    -2.888578     28.366629     1.824235
   -3.099424    -2.846409     27.924833     1.967408
   -3.099424    -2.804240     27.554933     2.156734
   -3.099424    -2.762071     27.257056     2.392646
   -3.099424    -2.719902     27.023739     2.711660
   -3.099424    -2.677733     26.839862     3.183495
   -3.099424    -2.635564     26.682864     3.897046
   -3.099424    -2.593395     26.524531     4.930520
   -3.099424    -2.551226     26.335814     6.314742
   -3.099424    -2.509057     26.094915     8.003277
   -3.099424    -2.466888     25.795760     9.867924
   -3.099424    -2.424719     25.451551    11.735642
   -3.099424    -2.382550     25.090558    13.449441
   -3.099424    -2.340381     24.747024    14.910274
   -3.099424    -2.298212     24.452563    16.080564
   -3.099424    -2.256043     24.230933    16.964869
   -3.099424    -2.213874     24.095902    17.589182
   -3.099424    -2.171705     24.050694    17.988606
   -3.099424    -2.129536     24.088031    18.203489
   -3.099424    -2.087367     24.190792    18.280682
   -3.099424    -2.045198     24.334221    18.275343
   -3.099424    -2.003029     24.490806    18.247839
   -3.099424    -1.960860     24.637329    18.251959
   -3.099424    -1.918691     24.760703    18.317106
   -3.099424    -1.876522     24.858088    18.432399
   -3.099424    -1.834353     24.930262    18.535279
   -3.099424    -1.792184     24.972161    18.499867
   -3.099424    -1.750015     24.966221    18.132739
   -3.099424    -1.707846     24.883262    17.215408
   -3.099424    -1.665677     24.693863    15.631997
   -3.099424    -1.623508     24.387100    13.514356
   -3.099424    -1.581339     23.983676    11.223913
   -3.099424    -1.539170     23.531355     9.139859
   -3.099424    -1.497001     23.087427     7.473694
   -3.099424    -1.454831     22.702959     6.253103
   -3.099424    -1.412662     22.416018     5.403369
   -3.099424    -1.370493     22.251659     4.824120
   -3.099424    -1.328324     22.224412     4.429293
   -3.099424    -1.286155     22.340794     4.159344
   -3.099424    -1.243986     22.601065     3.980891
   -3.099424    -1.201817     23.000209     3.883402
   -3.099424    -1.159648     23.528430     3.876203
   -3.099424    -1.117479     24.171501     3.984332
   -3.099424    -1.075310     24.911453     4.239100
   -3.099424    -1.033141     25.728030     4.661316
   -3.099424    -0.990972     26.601085     5.243103
   -3.099424    -0.948803     27.513495     5.939667
   -3.099424    -0.906634     28.453500     6.677434
   -3.099424    -0.864465     29.415388     7.375481
   -3.099424    -0.822296     30.398358     7.971122
   -3.099424    -0.780127     31.404533     8.439722
   -3.099424    -0.737958     32.437328     8.802307
   -3.099424    -0.695789     33.500673     9.119164
   -3.099424    -0.653620     34.598692     9.471404
   -3.099424    -0.611451     35.735122     9.935721
   -3.099424    -0.569282     36.912079    10.559153
   -3.099424    -0.527113     38.128349    11.339217
   -3.099424    -0.484944     39.377815    12.212604
   -3.099424    -0.442775     40.648835    13.056999
   -3.099424    -0.400606     41.925531    13.714733
   -3.099424    -0.358437     43.191630    14.044318
   -3.099424    -0.316268     44.436260    13.984679
   -3.099424    -0.274099     45.658626    13.587013
   -3.099424    -0.231930     46.865173    12.965787
   -3.099424    -0.189761     48.040926    12.112397
   -3.099424    -0.147592     49.009410    10.329465
   -3.099424    -0.105423     49.034673     6.297518
   -3.099424    -0.063254     47.342544     4.388747
   -3.099424    -0.021085     44.710826     4.861460
   -3.099424     0.021085     41.967372     5.082120
   -3.099424     0.063254     39.349976     5.162140
   -3.099424     0.105423     36.908380     5.196286
   -3.099424     0.147592     34.654122     5.209782
   -3.099424     0.189761     32.590530     5.210285
   -3.099424     0.231930     30.718567     5.200314
   -3.099424     0.274099     29.038117     5.180106
   -3.099424     0.316268     27.548260     5.148273
   -3.099424     0.358437     26.247210     5.101750
   -3.099424     0.400606     25.132024     5.035326
   -3.099424     0.442775     24.198063     4.940806
   -3.099424     0.484944     23.438099     4.805846
   -3.099424     0.527113     22.840950     4.612695
   -3.099424     0.569282     22.389531     4.337783
   -3.099424     0.611451     22.058476     3.954479
   -3.099424     0.653620     21.812235     3.443193
   -3.099424     0.695789     21.605846     2.812140
   -3.099424     0.737958     21.391543     2.121723
   -3.099424     0.780127     21.131809     1.486834
   -3.099424     0.822296     20.812384     1.031336
   -3.099424     0.864465     20.444968     0.802039
   -3.099424     0.906634     20.057616     0.723085
   -3.099424     0.948803     19.681676     0.698160
   -3.099424     0.990972     19.343563     0.692137
   -3.099424     1.033141     19.062495     0.703469
   -3.099424     1.075310     18.851489     0.733944
   -3.099424     1.117479     18.719270     0.781576
   -3.099424     1.159648     18.672050     0.842232
   -3.099424     1.201817     18.714885     0.911294
   -3.099424     1.243986     18.852539     0.984018
   -3.099424     1.286155     19.089878     1.055599
   -3.099424     1.328324     19.431832     1.121478
   -3.099424     1.370493     19.883074     1.177805
   -3.099424     1.412662     20.447587     1.221780
   -3.099424     1.454831     21.128276     1.251742
   -3.099424     1.497001     21.926714     1.267066
   -3.099424     1.539170     22.843043     1.267964
   -3.099424     1.581339     23.875970     1.255316
   -3.099424     1.623508     25.022818     1.230600
   -3.099424     1.665677     26.279521     1.195913
   -3.099424     1.707846     27.640559     1.154022
   -3.099424     1.750015     29.098807     1.108272
   -3.099424     1.792184     30.645391     1.062210
   -3.099424     1.834353     32.269645     1.018922
   -3.099424     1.876522     33.959290     0.980463
   -3.099424     1.918691     35.700783     0.947931
   -3.099424     1.960860     37.479590     0.922314
   -3.099424     2.003029     39.279958     0.905338
   -3.099424     2.045198     41.083735     0.899411
   -3.099424     2.087367     42.867904     0.906549
   -3.099424     2.129536     44.599351     0.925914
   -3.099424     2.171705     46.220854     0.946114
   -3.099424     2.213874     47.615733     0.928752
   -3.099424     2.256043     48.563868     0.824590
   -3.099424     2.298212     48.824999     0.725173
   -3.099424     2.340381     48.412673     0.772234
   -3.099424     2.382550     47.599278     0.842594
   -3.099424     2.424719     46.629594     0.873310
   -3.099424     2.466888     45.620026     0.895659
   -3.099424     2.509057     44.603574     0.950680
   -3.099424     2.551226     43.575571     1.072713
   -3.099424     2.593395     42.520689     1.289221
   -3.099424     2.635564     41.430394     1.621853
   -3.099424     2.677733     40.312279     2.081322
   -3.099424     2.719902     39.189353     2.658676
   -3.099424     2.762071     38.092100     3.324641
   -3.099424     2.804240     37.049790     4.036788
   -3.099424     2.846409     36.085224     4.745969
   -3.099424     2.888578     35.212902     5.398361
   -3.099424     2.930748     34.438824     5.934609
   -3.099424     2.972917     33.760458     6.289012
   -3.099424     3.015086     33.166324     6.392584
   -3.099424     3.057255     32.635683     6.185656
   -3.099424     3.099424     32.139774     5.645261
   -3.099424     3.141593     31.646650     4.821743

   -3.057255    -3.141593     31.267864     5.263828
   -3.057255    -3.099424     30.769454     4.236933
   -3.057255    -3.057255     30.235070     3.242787
   -3.057255    -3.015086     29.670403     2.467551
   -3.057255    -2.972917     29.096524     2.005126
   -3.057255    -2.930748     28.540451     1.830867
   -3.057255    -2.888578     28.026686     1.845479
   -3.057255    -2.846409     27.572794     1.957704
   -3.057255    -2.804240     27.188186     2.122640
   -3.057255    -2.762071     26.874174     2.338579
   -3.057255    -2.719902     26.624102     2.639654
   -3.057255    -2.677733     26.423382     3.088386
   -3.057255    -2.635564     26.250086     3.758639
   -3.057255    -2.593395     26.077314     4.708026
   -3.057255    -2.551226     25.878461     5.950408
   -3.057255    -2.509057     25.634906     7.439466
   -3.057255    -2.466888     25.342954     9.072775
   -3.057255    -2.424719     25.015721    10.720538
   -3.057255    -2.382550     24.678624    12.264513
   -3.057255    -2.340381     24.361525    13.623584
   -3.057255    -2.298212     24.091673    14.757593
   -3.057255    -2.256043     23.889352    15.658327
   -3.057255    -2.213874     23.765861    16.338935
   -3.057255    -2.171705     23.722737    16.827138
   -3.057255    -2.129536     23.751614    17.162386
   -3.057255    -2.087367     23.835019    17.394272
   -3.057255    -2.045198     23.949099    17.578108
   -3.057255    -2.003029     24.069041    17.764281
   -3.057255    -1.960860     24.175955    17.982903
   -3.057255    -1.918691     24.261280    18.230950
   -3.057255    -1.876522     24.324814    18.465897
   -3.057255    -1.834353     24.366562    18.598411
   -3.057255    -1.792184     24.376872    18.477210
   -3.057255    -1.750015     24.330538    17.886991
   -3.057255    -1.707846     24.190418    16.618475
   -3.057255    -1.665677     23.924198    14.639209
   -3.057255    -1.623508     23.527671    12.224237
   -3.057255    -1.581339     23.035248     9.833667
   -3.057255    -1.539170     22.507042     7.831756
   -3.057255    -1.497001     22.006133     6.348232
   -3.057255    -1.454831     21.583747     5.334777
   -3.057255    -1.412662     21.275679     4.673335
   -3.057255    -1.370493     21.104541     4.247433
   -3.057255    -1.328324     21.083190     3.969815
   -3.057255    -1.286155     21.217406     3.785110
   -3.057255    -1.243986     21.507485     3.664251
   -3.057255    -1.201817     21.948930     3.599604
   -3.057255    -1.159648     22.532477     3.603506
   -3.057255    -1.117479     23.243781     3.708438
   -3.057255    -1.075310     24.063225     3.962563
   -3.057255    -1.033141     24.966520     4.412118
   -3.057255    -0.990972     25.926903     5.071450
   -3.057255    -0.948803     26.919189     5.899294
   -3.057255    -0.906634     27.924624     6.801949
   -3.057255    -0.864465     28.934150     7.665490
   -3.057255    -0.822296     29.948151     8.399496
   -3.057255    -0.780127     30.973083     8.968504
   -3.057255    -0.737958     32.017334     9.398549
   -3.057255    -0.695789     33.088380     9.762323
   -3.057255    -0.653620     34.191664    10.152771
   -3.057255    -0.611451     35.330426    10.653140
   -3.057255    -0.569282     36.505631    11.309395
   -3.057255    -0.527113     37.715587    12.110169
   -3.057255    -0.484944     38.955437    12.979022
   -3.057255    -0.442775     40.217002    13.783879
   -3.057255    -0.400606     41.489566    14.368018
   -3.057255    -0.358437     42.762053    14.601083
   -3.057255    -0.316268     44.026362    14.433173
   -3.057255    -0.274099     45.280232    13.918108
   -3.057255    -0.231930     46.525021    13.169891
   -3.057255    -0.189761     47.741764    12.198134
   -3.057255    -0.147592     48.767315    10.397669
   -3.057255    -0.105423     48.917167     6.444440
   -3.057255    -0.063254     47.369763     4.221368
   -3.057255    -0.021085     44.804029     4.698222
   -3.057255     0.021085     42.084138     4.959313
   -3.057255     0.063254     39.476664     5.059175
   -3.057255     0.105423     37.039706     5.102718
   -3.057255     0.147592     34.787357     5.119835
   -3.057255     0.189761     32.723901     5.120099
   -3.057255     0.231930     30.850674     5.106807
   -3.057255     0.274099     29.167635     5.080370
   -3.057255     0.316268     27.673717     5.039151
   -3.057255     0.358437     26.366768     4.979442
   -3.057255     0.400606     25.243190     4.894955
   -3.057255     0.442775     24.297284     4.775935
   -3.057255     0.484944     23.520180     4.608045
   -3.057255     0.527113     22.898254     4.371558
   -3.057255     0.569282     22.411069     4.042374
   -3.057255     0.611451     22.029309     3.597949
   -3.057255     0.653620     21.714208     3.032083
   -3.057255     0.695789     21.421104     2.377845
   -3.057255     0.737958     21.109155     1.723715
   -3.057255     0.780127     20.754337     1.196690
   -3.057255     0.822296     20.356936     0.895487
   -3.057255     0.864465     19.937248     0.793793
   -3.057255     0.906634     19.523723     0.772097
   -3.057255     0.948803     19.142658     0.759350
   -3.057255     0.990972     18.813606     0.745631
   -3.057255     1.033141     18.549226     0.740877
   -3.057255     1.075310     18.356991     0.754922
   -3.057255     1.117479     18.241215     0.792197
   -3.057255     1.159648     18.204851     0.851458
   -3.057255     1.201817     18.250851     0.927191
   -3.057255     1.243986     18.383000     1.011541
   -3.057255     1.286155     18.606147     1.096145
   -3.057255     1.328324     18.925906     1.173552
   -3.057255     1.370493     19.348025     1.238052
   -3.057255     1.412662     19.877692     1.285922
   -3.057255     1.454831     20.518987     1.315261
   -3.057255     1.497001     21.274572     1.325641
   -3.057255     1.539170     22.145603     1.317781
   -3.057255     1.581339     23.131793     1.293363
   -3.057255     1.623508     24.231494     1.254973
   -3.057255     1.665677     25.441743     1.206099
   -3.057255     1.707846     26.758198     1.151015
   -3.057255     1.750015     28.174973     1.094329
   -3.057255     1.792184     29.684449     1.040151
   -3.057255     1.834353     31.277166     0.991156
   -3.057255     1.876522     32.941905     0.948338
   -3.057255     1.918691     34.665987     0.912050
   -3.057255     1.960860     36.435611     0.883754
   -3.057255     2.003029     38.235847     0.866630
   -3.057255     2.045198     40.049715     0.863949
   -3.057255     2.087367     41.855750     0.876862
   -3.057255     2.129536     43.622475     0.903160
   -3.057255     2.171705     45.294177     0.931830
   -3.057255     2.213874     46.754990     0.924725
   -3.057255     2.256043     47.778218     0.823964
   -3.057255     2.298212     48.098285     0.719077
   -3.057255     2.340381     47.709285     0.780106
   -3.057255     2.382550     46.898926     0.864591
   -3.057255     2.424719     45.933385     0.897791
   -3.057255     2.466888     44.938724     0.915825
   -3.057255     2.509057     43.949588     0.967933
   -3.057255     2.551226     42.958598     1.098396
   -3.057255     2.593395     41.944917     1.339470
   -3.057255     2.635564     40.893597     1.708918
   -3.057255     2.677733     39.807481     2.211271
   -3.057255     2.719902     38.708040     2.834471
   -3.057255     2.762071     37.626869     3.548319
   -3.057255     2.804240     36.595403     4.309482
   -3.057255     2.846409     35.638489     5.067291
   -3.057255     2.888578     34.772195     5.765962
   -3.057255     2.930748     34.003738     6.344010
   -3.057255     2.972917     33.331663     6.733491
   -3.057255     3.015086     32.745569     6.862713
   -3.057255     3.057255     32.225721     6.668013
   -3.057255     3.099424     31.743946     6.120467
   -3.057255     3.141593     31.267864     5.263828

   -3.015086    -3.141593     30.926077     5.453736
   -3.015086    -3.099424     30.437333     4.425981
   -3.015086    -3.057255     29.912110     3.414844
   -3.015086    -3.015086     29.354488     2.605665
   -3.015086    -2.972917     28.784444     2.095798
   -3.015086    -2.930748     28.228624     1.870599
   -3.015086    -2.888578     27.711661     1.842852
   -3.015086    -2.846409     27.251430     1.926693
   -3.015086    -2.804240     26.857579     2.078023
   -3.015086    -2.762071     26.531462     2.294614
   -3.015086    -2.719902     26.266305     2.606479
   -3.015086    -2.677733     26.047501     3.063599
   -3.015086    -2.635564     25.853759     3.716970
   -3.015086    -2.593395     25.660225     4.596532
   -3.015086    -2.551226     25.444120     5.695635
   -3.015086    -2.509057     25.191623     6.968298
   -3.015086    -2.466888     24.902712     8.340211
   -3.015086    -2.424719     24.591016     9.728251
   -3.015086    -2.382550     24.278975    11.058250
   -3.015086    -2.340381     23.991370    12.274150
   -3.015086    -2.298212     23.750075    13.339808
   -3.015086    -2.256043     23.570888    14.238038
   -3.015086    -2.213874     23.461898    14.969805
   -3.015086    -2.171705     23.422653    15.553950
   -3.015086    -2.129536     23.443938    16.026150
   -3.015086    -2.087367     23.508672    16.434458
   -3.015086    -2.045198     23.594902    16.828486
   -3.015086    -2.003029     23.681255    17.242505
   -3.015086    -1.960860     23.753058    17.679569
   -3.015086    -1.918691     23.805161    18.105497
   -3.015086    -1.876522     23.838387    18.449959
   -3.015086    -1.834353     23.850624    18.599497
   -3.015086    -1.792184     23.827050    18.378787
   -3.015086    -1.750015     23.735332    17.557499
   -3.015086    -1.707846     23.532538    15.957053
   -3.015086    -1.665677     23.187283    13.654570
   -3.015086    -1.623508     22.705361    11.060527
   -3.015086    -1.581339     22.134587     8.683821
   -3.015086    -1.539170     21.543843     6.832200
   -3.015086    -1.497001     20.998181     5.549987
   -3.015086    -1.454831     20.546821     4.729651
   -3.015086    -1.412662     20.222591     4.226981
   -3.015086    -1.370493     20.045697     3.921159
   -3.015086    -1.328324     20.027536     3.730433
   -3.015086    -1.286155     20.173332     3.606742
   -3.015086    -1.243986     20.483577     3.526360
   -3.015086    -1.201817     20.954517     3.484153
   -3.015086    -1.159648     21.577929     3.493212
   -3.015086    -1.117479     22.340370     3.588648
   -3.015086    -1.075310     23.222242     3.829648
   -3.015086    -1.033141     24.197390     4.286571
   -3.015086    -0.990972     25.234403     5.003309
   -3.015086    -0.948803     26.300843     5.953094
   -3.015086    -0.906634     27.370166     7.026675
   -3.015086    -0.864465     28.428265     8.071003
   -3.015086    -0.822296     29.475329     8.956708
   -3.015086    -0.780127     30.521663     9.629376
   -3.015086    -0.737958     31.580767    10.117231
   -3.015086    -0.695789     32.663900    10.505056
   -3.015086    -0.653620     33.777860    10.897381
   -3.015086    -0.611451     34.925202    11.383758
   -3.015086    -0.569282     36.105393    12.010062
   -3.015086    -0.527113     37.315866    12.759547
   -3.015086    -0.484944     38.552618    13.549312
   -3.015086    -0.442775     39.810427    14.246586
   -3.015086    -0.400606     41.083084    14.704359
   -3.015086    -0.358437     42.364068    14.808618
   -3.015086    -0.316268     43.647849    14.520957
   -3.015086    -0.274099     44.931192    13.893882
   -3.015086    -0.231930     46.211124    13.034193
   -3.015086    -0.189761     47.465108    11.965841
   -3.015086    -0.147592     48.545567    10.199458
   -3.015086    -0.105423     48.838797     6.493444
   -3.015086    -0.063254     47.492322     3.960495
   -3.015086    -0.021085     45.032909     4.422030
   -3.015086     0.021085     42.354374     4.747591
   -3.015086     0.063254     39.765232     4.882168
   -3.015086     0.105423     37.337327     4.943522
   -3.015086     0.147592     35.089194     4.968878
   -3.015086     0.189761     33.026842     4.971018
   -3.015086     0.231930     31.152309     4.954628
   -3.015086     0.274099     29.465724     4.920529
   -3.015086     0.316268     27.965822     4.866828
   -3.015086     0.358437     26.649881     4.788982
   -3.015086     0.400606     25.513278     4.679291
   -3.015086     0.442775     24.548663     4.526045
   -3.015086     0.484944     23.744646     4.312722
   -3.015086     0.527113     23.084016     4.018281
   -3.015086     0.569282     22.541763     3.620870
   -3.015086     0.611451     22.083968     3.108463
   -3.015086     0.653620     21.669728     2.498113
   -3.015086     0.695789     21.258440     1.856038
   -3.015086     0.737958     20.821620     1.298577
   -3.015086     0.780127     20.352484     0.951870
   -3.015086     0.822296     19.865595     0.843803
   -3.015086     0.864465     19.387089     0.852417
   -3.015086     0.906634     18.943481     0.868788
   -3.015086     0.948803     18.555147     0.863636
   -3.015086     0.990972     18.234780     0.843635
   -3.015086     1.033141     17.988554     0.824102
   -3.015086     1.075310     17.818145     0.820418
   -3.015086     1.117479     17.722859     0.843943
   -3.015086     1.159648     17.701596     0.898214
   -3.015086     1.201817     17.754478     0.977694
   -3.015086     1.243986     17.883838     1.070733
   -3.015086     1.286155     18.094377     1.164242
   -3.015086     1.328324     18.392544     1.247138
   -3.015086     1.370493     18.785469     1.311785
   -3.015086     1.412662     19.279884     1.354024
   -3.015086     1.454831     19.881333     1.372517
   -3.015086     1.497001     20.593781     1.367992
   -3.015086     1.539170     21.419553     1.342673
   -3.015086     1.581339     22.359447     1.299965
   -3.015086     1.623508     23.412900     1.244310
   -3.015086     1.665677     24.578063     1.181018
   -3.015086     1.707846     25.851758     1.115840
   -3.015086     1.750015     27.229316     1.054097
   -3.015086     1.792184     28.704356     0.999491
   -3.015086     1.834353     30.268626     0.953297
   -3.015086     1.876522     31.912022     0.914956
   -3.015086     1.918691     33.622853     0.884287
   -3.015086     1.960860     35.388239     0.863618
   -3.015086     2.003029     37.194274     0.857022
   -3.015086     2.045198     39.025323     0.866307
   -3.015086     2.087367     40.861595     0.888220
   -3.015086     2.129536     42.673287     0.916418
   -3.015086     2.171705     44.405943     0.940731
   -3.015086     2.213874     45.943734     0.928938
   -3.015086     2.256043     47.052549     0.822771
   -3.015086     2.298212     47.440890     0.709137
   -3.015086     2.340381     47.082599     0.782202
   -3.015086     2.382550     46.280700     0.880965
   -3.015086     2.424719     45.322587     0.918639
   -3.015086     2.466888     44.343771     0.933828
   -3.015086     2.509057     43.381015     0.980347
   -3.015086     2.551226     42.425269     1.110187
   -3.015086     2.593395     41.451225     1.361638
   -3.015086     2.635564     40.437935     1.750541
   -3.015086     2.677733     39.383171     2.274942
   -3.015086     2.719902     38.306306     2.918031
   -3.015086     2.762071     37.239733     3.647962
   -3.015086     2.804240     36.217049     4.421456
   -3.015086     2.846409     35.265266     5.188529
   -3.015086     2.888578     34.402109     5.894394
   -3.015086     2.930748     33.635978     6.478896
   -3.015086     2.972917     32.966322     6.875748
   -3.015086     3.015086     32.383516     7.014892
   -3.015086     3.057255     31.868493     6.833287
   -3.015086     3.099424     31.393504     6.300091
   -3.015086     3.141593     30.926077     5.453736

   -2.972917    -3.141593     30.607200     5.343493
   -2.972917    -3.099424     30.122421     4.386251
   -2.972917    -3.057255     29.601852     3.434328
   -2.972917    -3.015086     29.049019     2.657386
